,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Target_Stock,Actual,Predicted
46,2024-12-30 10:17:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:52:00+00:00,-26.52614675876969,AAPL,"[np.float64(0.0), np.float64(-5.893272830803653e-05), np.float64(-3.9288871432674455e-05), np.float64(-0.00023571470772409953), np.float64(5.892462560019851e-05), np.float64(0.0001767877667475659)]","[np.float64(1.3823577699190182e-18), np.float64(-0.0003206954415262784), np.float64(0.0022601001706457078), np.float64(0.00013703426834851319), np.float64(0.0002275018171481411), np.float64(0.0007743081770139208)]"
47,2024-12-30 10:18:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:53:00+00:00,-28.85211644163585,AAPL,"[np.float64(-5.893272830803653e-05), np.float64(-3.9288871432674455e-05), np.float64(-0.00023571470772409953), np.float64(5.892462560019851e-05), np.float64(0.0001767877667475659), np.float64(3.9288871432674455e-05)]","[np.float64(-5.8932728308036544e-05), np.float64(0.002251864235345219), np.float64(-0.0001075915711945188), np.float64(0.0002183019875999698), np.float64(0.000737954171670277), np.float64(0.0009725284878105)]"
48,2024-12-30 10:19:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:54:00+00:00,-49.73376492603115,AAPL,"[np.float64(-3.9288871432674455e-05), np.float64(-0.00023571470772409953), np.float64(5.892462560019851e-05), np.float64(0.0001767877667475659), np.float64(3.9288871432674455e-05), np.float64(0.0)]","[np.float64(-3.9288871432674346e-05), np.float64(-0.0031806730485907245), np.float64(0.0001628207382433505), np.float64(-0.0007342721070397294), np.float64(0.00046375933718845414), np.float64(-0.0010113250844076456)]"
49,2024-12-30 10:20:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:55:00+00:00,-2.2852036803933693,AAPL,"[np.float64(-0.00023571470772409953), np.float64(5.892462560019851e-05), np.float64(0.0001767877667475659), np.float64(3.9288871432674455e-05), np.float64(0.0), np.float64(0.00013750699834069735)]","[np.float64(-0.0002357147077240987), np.float64(1.699041180516225e-05), np.float64(4.1979062881142986e-05), np.float64(0.0006940741476359161), np.float64(8.817614521496239e-05), np.float64(0.0007632198307429132)]"
50,2024-12-30 10:21:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:56:00+00:00,-1.9774328813983266,AAPL,"[np.float64(5.892462560019851e-05), np.float64(0.0001767877667475659), np.float64(3.9288871432674455e-05), np.float64(0.0), np.float64(0.00013750699834069735), np.float64(-9.820963837281482e-05)]","[np.float64(5.892462560019863e-05), np.float64(0.0001220691620905939), np.float64(0.0006240450105053555), np.float64(-9.101718620996987e-05), np.float64(0.0005960370712261307), np.float64(0.00014198689233293127)]"
51,2024-12-30 10:22:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:57:00+00:00,-3.1308825093530164,AAPL,"[np.float64(0.0001767877667475659), np.float64(3.9288871432674455e-05), np.float64(0.0), np.float64(0.00013750699834069735), np.float64(-9.820963837281482e-05), np.float64(-0.00015714313807979607)]","[np.float64(0.0001767877667475651), np.float64(0.000522318981858012), np.float64(-0.00032574601152611667), np.float64(0.0004251465128976065), np.float64(0.0001459000471229256), np.float64(0.00016425249757180758)]"
52,2024-12-30 10:23:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:58:00+00:00,-4.701079160782842,AAPL,"[np.float64(3.9288871432674455e-05), np.float64(0.0), np.float64(0.00013750699834069735), np.float64(-9.820963837281482e-05), np.float64(-0.00015714313807979607), np.float64(0.0)]","[np.float64(3.92888714326747e-05), np.float64(-0.0005405538457836449), np.float64(-3.530875471966676e-05), np.float64(-0.00019985376917907747), np.float64(-0.00013572968483760136), np.float64(0.00022312076832982643)]"
53,2024-12-30 10:24:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:59:00+00:00,-2.5574467863846446,AAPL,"[np.float64(0.0), np.float64(0.00013750699834069735), np.float64(-9.820963837281482e-05), np.float64(-0.00015714313807979607), np.float64(0.0), np.float64(5.893272830803653e-05)]","[np.float64(-4.0657581468206416e-19), np.float64(0.00018616531829129216), np.float64(-0.00014654352287640874), np.float64(0.00029681313331557537), np.float64(-0.00011061508211060743), np.float64(7.234397941632248e-06)]"
54,2024-12-30 10:25:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 11:00:00+00:00,0.3087107727733912,AAPL,"[np.float64(0.00013750699834069735), np.float64(-9.820963837281482e-05), np.float64(-0.00015714313807979607), np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05)]","[np.float64(0.00013750699834069738), np.float64(-5.94469141517793e-05), np.float64(-3.247282010421331e-05), np.float64(9.025699215648643e-05), np.float64(4.153612841583652e-06), np.float64(-0.00016834855378898396)]"
55,2024-12-30 10:26:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 11:01:00+00:00,-0.328336004874374,AAPL,"[np.float64(-9.820963837281482e-05), np.float64(-0.00015714313807979607), np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354)]","[np.float64(-9.820963837281485e-05), np.float64(7.078738706458737e-06), np.float64(6.453142341689021e-05), np.float64(-2.2011634336170708e-05), np.float64(-0.00018058267376099775), np.float64(-1.1082550769203509e-05)]"
56,2024-12-30 10:27:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 11:02:00+00:00,0.3170605221715017,AAPL,"[np.float64(-0.00015714313807979607), np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05)]","[np.float64(-0.00015714313807979613), np.float64(5.6473319640095174e-05), np.float64(-8.127540372107485e-06), np.float64(-0.00015491358659123464), np.float64(-7.1744043220440555e-06), np.float64(-3.972738296253904e-05)]"
57,2024-12-30 10:28:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 11:03:00+00:00,-0.4007435664238046,AAPL,"[np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05)]","[np.float64(2.710505431213761e-20), np.float64(-4.8726781068587867e-05), np.float64(-0.00019474139541253338), np.float64(2.1197323338286844e-05), np.float64(-4.9414078227667005e-05), np.float64(1.5989786353957466e-05)]"
58,2024-12-30 10:29:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:04:00+00:00,-0.48935130547534533,AAPL,"[np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819)]","[np.float64(5.8932728308036205e-05), np.float64(-0.0001735862971902316), np.float64(-4.660653551903791e-05), np.float64(-2.3126417126990536e-05), np.float64(3.34414810117617e-05), np.float64(-4.969435904064898e-06)]"
59,2024-12-30 10:30:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:05:00+00:00,0.2592050957005063,AAPL,"[np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819)]","[np.float64(-5.892925544603889e-05), np.float64(1.3398781734987855e-05), np.float64(1.746436119573337e-05), np.float64(3.551888164005987e-05), np.float64(-7.181819558467313e-05)]"
60,2024-12-30 10:31:00+00:00,2024-12-30 11:01:00+00:00,2024-12-30 11:01:00+00:00,2024-12-30 11:06:00+00:00,0.6139099646214694,AAPL,"[np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819)]","[np.float64(0.0001178504086842834), np.float64(3.66636745975442e-05), np.float64(2.8429038385697027e-05), np.float64(-0.00014077399194489402)]"
61,2024-12-30 10:32:00+00:00,2024-12-30 11:02:00+00:00,2024-12-30 11:02:00+00:00,2024-12-30 11:07:00+00:00,0.8658704792649553,AAPL,"[np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819), np.float64(-0.00021612488172717548)]","[np.float64(-5.8935043775854283e-05), np.float64(1.7332869589746256e-05), np.float64(-0.00018769549906401953), np.float64(-0.00015774724038177118)]"
62,2024-12-30 10:33:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:08:00+00:00,0.9681519395603345,AAPL,"[np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819), np.float64(-0.00021612488172717548)]","[np.float64(-5.8933886019296966e-05), np.float64(-0.00018983781143743584), np.float64(-0.00018190832283032773)]"
63,2024-12-30 10:34:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:09:00+00:00,0.991675700060182,AAPL,"[np.float64(-0.0001571616607369819), np.float64(-0.00021612488172717548)]","[np.float64(-0.00015716166073698212), np.float64(-0.00019355494961741126)]"
64,2024-12-30 10:35:00+00:00,2024-12-30 11:05:00+00:00,2024-12-30 11:05:00+00:00,2024-12-30 11:10:00+00:00,0.9870809368499838,AAPL,[np.float64(-0.00021612488172717548)],[np.float64(-0.00019339374011757864)]
65,2024-12-30 10:36:00+00:00,2024-12-30 11:06:00+00:00,2024-12-30 11:06:00+00:00,2024-12-30 11:11:00+00:00,0.9977336838908138,AAPL,[np.float64(-0.00021612488172717548)],[np.float64(-0.0002259633999895204)]
66,2024-12-30 10:37:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:12:00+00:00,0.7854907248351994,AAPL,"[np.float64(-0.00021612488172717548), np.float64(0.000137539419997168)]","[np.float64(-0.00021612488172717545), np.float64(2.0785281045163824e-05)]"
67,2024-12-30 10:38:00+00:00,2024-12-30 11:08:00+00:00,2024-12-30 11:08:00+00:00,2024-12-30 11:13:00+00:00,-0.5084793610018754,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05)]","[np.float64(-2.9038509480550585e-05), np.float64(-5.2543509233595106e-05)]"
68,2024-12-30 10:39:00+00:00,2024-12-30 11:09:00+00:00,2024-12-30 11:09:00+00:00,2024-12-30 11:14:00+00:00,-0.5109594788940879,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05)]","[np.float64(-2.8492372875291425e-05), np.float64(-5.259754212139467e-05)]"
69,2024-12-30 10:40:00+00:00,2024-12-30 11:10:00+00:00,2024-12-30 11:10:00+00:00,2024-12-30 11:15:00+00:00,-2.554844491227895,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466)]","[np.float64(-3.1036554206436296e-05), np.float64(-7.696156740484298e-05), np.float64(-0.00020622170716544147)]"
70,2024-12-30 10:41:00+00:00,2024-12-30 11:11:00+00:00,2024-12-30 11:11:00+00:00,2024-12-30 11:16:00+00:00,-2.4468065068097555,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05)]","[np.float64(-1.7192831049618113e-06), np.float64(-0.00012804417482090364), np.float64(-0.0002495640504430129), np.float64(6.665825504744077e-05)]"
71,2024-12-30 10:42:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:17:00+00:00,-1.5123919715598322,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817)]","[np.float64(0.00013753941999716785), np.float64(-0.00013216086360526579), np.float64(-0.00021937349175802121), np.float64(2.782701498083758e-05), np.float64(0.00046175520977882105)]"
72,2024-12-30 10:43:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:18:00+00:00,-1.0737247937455114,AAPL,"[np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009)]","[np.float64(3.9298135308563096e-05), np.float64(-0.00023632341339701723), np.float64(2.7972053466741077e-05), np.float64(0.0003802969654454806), np.float64(-0.0001373205930891075)]"
73,2024-12-30 10:44:00+00:00,2024-12-30 11:14:00+00:00,2024-12-30 11:14:00+00:00,2024-12-30 11:19:00+00:00,-0.9028920256996655,AAPL,"[np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009)]","[np.float64(-0.0001625524695413602), np.float64(5.1046010207087046e-05), np.float64(0.0003905204856978989), np.float64(-0.0001435866089865152)]"
74,2024-12-30 10:45:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:20:00+00:00,-0.4417533697171758,AAPL,"[np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009), np.float64(0.0005106851148077851)]","[np.float64(0.0001375367176077446), np.float64(0.00012419146592921142), np.float64(0.0004472313293027878), np.float64(-0.00017579588846576558), np.float64(-4.807014440729742e-05)]"
75,2024-12-30 10:46:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:21:00+00:00,-0.6497133936489985,AAPL,"[np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009), np.float64(0.0005106851148077851), np.float64(0.0003339258911987386)]","[np.float64(7.858700567897689e-05), np.float64(0.00045387645787969735), np.float64(-0.0001986648538660708), np.float64(-0.00020393522715073182), np.float64(0.00016192552296423113)]"
76,2024-12-30 10:47:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:22:00+00:00,-0.6524869833581435,AAPL,"[np.float64(0.00017680860514612817), np.float64(0.0003536137396134009), np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894)]","[np.float64(0.00017680860514612842), np.float64(-0.00014818409947291397), np.float64(-0.00023942690146194155), np.float64(-8.774567805000074e-06), np.float64(4.3370472358920004e-05)]"
77,2024-12-30 10:48:00+00:00,2024-12-30 11:18:00+00:00,2024-12-30 11:18:00+00:00,2024-12-30 11:23:00+00:00,0.6027315696837412,AAPL,"[np.float64(0.0003536137396134009), np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787)]","[np.float64(0.00035361373961340103), np.float64(0.00012660659613259205), np.float64(0.00037186702055011826), np.float64(-3.675822170335781e-06), np.float64(0.00024980152895715923)]"
78,2024-12-30 10:49:00+00:00,2024-12-30 11:19:00+00:00,2024-12-30 11:19:00+00:00,2024-12-30 11:24:00+00:00,0.5449423049238429,AAPL,"[np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05)]","[np.float64(0.0002469977360885145), np.float64(0.00023799898389780652), np.float64(0.00010403803746450903), np.float64(0.00020625910852848937), np.float64(0.0002688229204589828)]"
79,2024-12-30 10:50:00+00:00,2024-12-30 11:20:00+00:00,2024-12-30 11:20:00+00:00,2024-12-30 11:25:00+00:00,0.665255528149826,AAPL,"[np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658)]","[np.float64(0.0005106851148077847), np.float64(0.0002156198387239099), np.float64(3.858301996827055e-05), np.float64(0.00018723311340051524), np.float64(6.452693154843057e-05), np.float64(3.603960702830627e-05)]"
80,2024-12-30 10:51:00+00:00,2024-12-30 11:21:00+00:00,2024-12-30 11:21:00+00:00,2024-12-30 11:26:00+00:00,-0.15012256361523701,AAPL,"[np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658)]","[np.float64(0.00033392589119873894), np.float64(0.0002208881991577164), np.float64(0.00041406766055995174), np.float64(8.249444265481753e-05), np.float64(0.00020393337190938293)]"
81,2024-12-30 10:52:00+00:00,2024-12-30 11:22:00+00:00,2024-12-30 11:22:00+00:00,2024-12-30 11:27:00+00:00,-1.2789376157946308,AAPL,"[np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956)]","[np.float64(0.000255335030407089), np.float64(0.00042099518370302503), np.float64(7.263676979209189e-05), np.float64(0.00019977855662592212), np.float64(0.000332165107654678)]"
82,2024-12-30 10:53:00+00:00,2024-12-30 11:23:00+00:00,2024-12-30 11:23:00+00:00,2024-12-30 11:28:00+00:00,-0.5648275132176666,AAPL,"[np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675)]","[np.float64(0.000196398060218428), np.float64(-4.7041808026687605e-05), np.float64(1.4018995675500599e-05), np.float64(0.0003877993073226679), np.float64(6.823449066919857e-05)]"
83,2024-12-30 10:54:00+00:00,2024-12-30 11:24:00+00:00,2024-12-30 11:24:00+00:00,2024-12-30 11:29:00+00:00,-1.7055214086041035,AAPL,"[np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038)]","[np.float64(-3.927652638857645e-05), np.float64(8.491002833809863e-05), np.float64(0.0005208353425674495), np.float64(0.00027520376144058876), np.float64(0.00010788996550023094)]"
84,2024-12-30 10:55:00+00:00,2024-12-30 11:25:00+00:00,2024-12-30 11:25:00+00:00,2024-12-30 11:30:00+00:00,0.21216378698179972,AAPL,"[np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05)]","[np.float64(-0.000255309957493567), np.float64(0.00018455978709112008), np.float64(2.5579954289420482e-05), np.float64(-2.925706913231731e-05), np.float64(0.000262908414692675)]"
85,2024-12-30 10:56:00+00:00,2024-12-30 11:26:00+00:00,2024-12-30 11:26:00+00:00,2024-12-30 11:31:00+00:00,-0.5564598050697593,AAPL,"[np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05)]","[np.float64(0.00018500254381360632), np.float64(5.7850151333801376e-05), np.float64(-3.347019755466145e-05), np.float64(0.0002846091727866893), np.float64(0.00019868626282000009)]"
86,2024-12-30 10:57:00+00:00,2024-12-30 11:27:00+00:00,2024-12-30 11:27:00+00:00,2024-12-30 11:32:00+00:00,-0.000859464010294797,AAPL,"[np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05)]","[np.float64(-0.00013747999196755953), np.float64(-5.7635869705787286e-05), np.float64(2.7286082088200694e-05), np.float64(8.01138864701451e-05), np.float64(0.0003183247063043754), np.float64(8.540356118630517e-05)]"
87,2024-12-30 10:58:00+00:00,2024-12-30 11:28:00+00:00,2024-12-30 11:28:00+00:00,2024-12-30 11:33:00+00:00,0.1288349844553891,AAPL,"[np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996)]","[np.float64(-0.00023568230134962692), np.float64(1.2586620775334516e-05), np.float64(-7.012491083251008e-05), np.float64(0.00024105923467121961), np.float64(5.932333189192539e-05), np.float64(0.00016899654403930816)]"
88,2024-12-30 10:59:00+00:00,2024-12-30 11:29:00+00:00,2024-12-30 11:29:00+00:00,2024-12-30 11:34:00+00:00,-0.8637468536917241,AAPL,"[np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05)]","[np.float64(-0.0001964057749610504), np.float64(-8.769885650036983e-05), np.float64(0.0002074053826352601), np.float64(-3.8007637299099266e-05), np.float64(-8.860944736769006e-06), np.float64(0.00014581901424077064)]"
89,2024-12-30 11:00:00+00:00,2024-12-30 11:30:00+00:00,2024-12-30 11:30:00+00:00,2024-12-30 11:35:00+00:00,-3.219729027328224,AAPL,"[np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05)]","[np.float64(7.85638528117969e-05), np.float64(0.0002559921337859727), np.float64(6.310135422119006e-06), np.float64(9.6477216401559e-05), np.float64(0.00016838391395131025), np.float64(0.00010474197403135174)]"
90,2024-12-30 11:01:00+00:00,2024-12-30 11:31:00+00:00,2024-12-30 11:31:00+00:00,2024-12-30 11:36:00+00:00,-1.6042313618959798,AAPL,"[np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05)]","[np.float64(-1.9640770311468904e-05), np.float64(7.360647157221892e-08), np.float64(-5.295196855738187e-05), np.float64(0.00016039736140859647), np.float64(6.608524268768512e-05)]"
91,2024-12-30 11:02:00+00:00,2024-12-30 11:32:00+00:00,2024-12-30 11:32:00+00:00,2024-12-30 11:37:00+00:00,-2.154819939056793,AAPL,"[np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05), np.float64(-5.891999648266477e-05)]","[np.float64(9.820192287257673e-05), np.float64(-2.7791289676491933e-05), np.float64(0.00019291859469592126), np.float64(8.813823196099624e-05), np.float64(0.00013657613529337233)]"
92,2024-12-30 11:03:00+00:00,2024-12-30 11:33:00+00:00,2024-12-30 11:33:00+00:00,2024-12-30 11:38:00+00:00,-6.290334266696703,AAPL,"[np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05), np.float64(-5.891999648266477e-05), np.float64(0.00015710919121136868)]","[np.float64(0.00011784809394299584), np.float64(0.00019754270518329767), np.float64(0.00026085735695281277), np.float64(0.0003221773998409883), np.float64(-0.0001403259515146883)]"
93,2024-12-30 11:04:00+00:00,2024-12-30 11:34:00+00:00,2024-12-30 11:34:00+00:00,2024-12-30 11:39:00+00:00,-2.5558144225025274,AAPL,"[np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05), np.float64(-5.891999648266477e-05), np.float64(0.00015710919121136868), np.float64(0.0)]","[np.float64(-1.9642699300881768e-05), np.float64(0.00010587484806405313), np.float64(0.0002423428264863116), np.float64(-8.7443402206228e-05), np.float64(-8.77191154297661e-05)]"
